time,RCC_HMI,systemd,dbus-daemon,procbase_out.ou,mmcqd/1,systemd-udevd,dbus-monitor,systemctl,fc_bluetooth_ou,ccamediaplayer_,proctuner_out.o,procaudio_out.o,sshd,systemd-cgroups,systemd-readahe,fc_phone_out.ou,fc_phonebook_ou,fc_messaging_ou,spi0,fc_vehiclefuncm,EngMode,TactileTest,acl_tuner_out.o,dlt-daemon,udevadm,procdiagnosis_o,AudioManager,vd_early_out.ou,cat,ksoftirqd/0,mount,fc_engineeringm,acl_settings_ou,irq/66-2014000.,mkadc_testlink.,spi1,SSI32,mkadc_symlink.s,vd_devicemanage,LayerManagerSer,kworker/0:1H,procdimming_out,systemd-journal,kmodule_loader,fc_dataservices,modprobe,playerengine_ou,acl_phone_out.o,bluetoothservic,app_fcswupdate_,procinput_out.o,rcu_preempt,mediaengine_out,audio_master_ou,acl_media_out.o,procmw_out.out,climate_out.out,chown,acl_connectivit,vd_ipodauth_out,procdiaglog_out,acl_climate_out,kthreadd,automounter,fc_connect_out.,fc_alert_out.ou,chmod,trace_dlt_be,fc_cdplayer_out,fc_servicemanag,irq/63-2008000.,sh,fc_obc_out.out,csm_proc_out.ou,acl_obc_out.out,fc_hybrid_out.o,app_screentest_,network.sh,appcontrol_out.,connmand,fc_vpas_out.out,acl_parkingaid_,grep,displaymanager_,acl_audio_out.o,acl_drive_out.o,acl_update_out.,acl_hybrid_out.,modify_gpio_adc,fc_usb_out.out,fc_atb_out.out,rm,screencalibrati,acl_alert_out.o,fc_exportservic,usermanagement_,ecnr_out.out,fc_clock_out.ou,acl_speedcontro,swu_common_lcm_,Misc
48.25,0.13752036,0.14090232,0.03202386,0.03576402,0.04661268,0.09811974,0.02473692,0,0.0127281,0.01241958,0.01863054,0.007665,0.00651258,0.01620984,0,0.0007203,0,0.01256688,0.00855066,0.00039192,0.02065236,0.0180189,0.00284856,0.00094068,0.01897896,0.00878022,0,0,0,0.01346304,0.01588614,0,0,0,0,0.00142716,0.00396738,0,0,0,0.00477102,0,0.01989444,0,0.0122898,0.01690182,0,0.02274666,0,0,0.00052248,0.0040584,0.00406194,0,0.00038862,0.00104502,0.00038988,0,0.0402047,0,0,0,0.00221736,0.01167078,0.00432186,0,0,0,0,0.02650524,0.0034953,0,0,0.00276156,0,0,0.01680564,0,0.0033105,0,0,0,0,0.01347372,0,0,0.02426,0,0,0,0,0,0,0,0,0.0004263,0.00070086,0,0,0,0.0457374
48.5,0.11766534,0.01283568,0.09763512,0.13121736,0.03692268,0.09015966,0.06177042,0,0,0.01248684,0.02524536,0.0029724,0.0088032,0,0,0.00177744,0,0.00810942,0.00368628,0.00031014,0.00980778,0.03547152,0.0069666,0.00244176,0.01349058,0.00388794,0.0003093,0,0,0.00719256,0.01103592,0.0003198,0,0,0,0.002955,0.00327456,0,0,0,0.0027813,0.00051726,0.0103404,0,0.02443278,0.01489218,0,0.01958274,0,0,0,0.0047964,0.00389826,0.00031566,0.00044496,0.0003042,0.00032256,0,0.02217936,0,0,0,0.00247884,0.00839022,0.00028242,0.00028002,0,0.00252696,0.0004029,0.01364502,0.00150102,0,0.00036006,0,0,0.00029922,0,0,0.0004257,0,0.00070872,0,0,0.0046908,0,0,0.01883278,0,0,0.0010254,0,0,0,0,0.00029646,0.00029076,0,0,0,0,0.13000398
48.75,0.1484247,0.01654056,0.05331516,0.0319179,0.03782508,0.13021776,0.03725058,0,0,0.01323186,0.02196096,0.00519672,0.01537062,0,0,0,0,0.02591316,0.00458316,0.01335198,0.02686632,0,0.02190402,0,0.0216753,0,0,0.00125346,0,0.00996372,0.03038022,0.00052602,0,0,0,0.00618294,0.0040146,0,0.00489972,0,0.00430656,0,0.03082722,0,0.02796642,0,0,0.03215652,0,0,0.0005931,0.00437226,0.00435204,0.00039366,0,0.00035886,0,0,0.03863016,0,0,0,0.00576312,0.0255984,0,0.00032106,0,0,0.00045564,0,0.00146856,0,0.00043368,0,0,0.00039534,0,0,0.00055236,0,0,0,0,0,0,0,0.00587358,0,0,0,0,0,0.00035898,0,0.00040524,0,0,0,0,0,0.13165072
49,0.18665136,0.00444924,0.03683172,0.00569358,0.04270908,0.11465832,0.02482446,0,0,0.0144585,0.01066446,0.01615488,0.01040442,0,0,0,0,0.02951376,0.00713892,0,0.01948662,0.03625436,0.00690768,0.00044898,0.03112542,0.00044538,0,0,0,0.01315866,0.01961328,0,0,0,0,0.00562248,0.00509754,0,0,0,0.00576774,0.00080316,0.03895614,0,0.02158116,0,0,0.0353385,0,0,0,0.00419946,0.00369138,0,0,0,0,0,0.0535545,0,0,0,0.00494178,0.01094358,0,0,0,0.00095892,0,0,0.00210438,0,0,0.00044436,0,0,0,0,0,0,0,0,0.02824518,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.14615666
49.25,0.15113448,0.12387654,0.02969508,0.03765828,0.04259166,0,0.02492148,0,0.0226884,0.02053998,0.02446746,0.00462414,0.00743484,0.031995,0,0.00093672,0,0.02337096,0.00647532,0.00039426,0.03736566,0.0179134,0.00782766,0.00758844,0.03537654,0,0,0.00100584,0,0.00655848,0,0,0,0,0,0.00412362,0.00345222,0,0,0.0169365,0.0050937,0,0.01739568,0,0.01861602,0,0,0.04442916,0.00730644,0,0.0007518,0.0044367,0.00432204,0,0.0003906,0.0011166,0.00041874,0,0.03727038,0,0,0,0.01299846,0,0,0,0,0,0,0.00043524,0.0022143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00038742,0.00034986,0,0,0,0.1511139
49.5,0.20981442,0,0.03851892,0,0.03781368,0,0.05420586,0,0.00957732,0.02390286,0.0172728,0.0052155,0.00701658,0,0,0.0030507,0.00219132,0.04795684,0.00236808,0,0.04310274,0.04885092,0.00351618,0.04619406,0.03471522,0,0,0.00049806,0,0.00522246,0,0,0,0,0,0.00279654,0.0029148,0,0,0.00412716,0.0044556,0,0.03654144,0,0.03571818,0,0,0.0458448,0.00647364,0,0,0.00463974,0.00816084,0.00232338,0,0,0,0,0.03511974,0,0,0,0.00450564,0,0.00066516,0,0,0,0,0.00533964,0.00073158,0,0.00034266,0,0,0,0,0,0,0,0.00038508,0,0.0007449,0.00081138,0,0,0,0,0,0.00052152,0,0,0,0,0,0,0,0,0,0,0.15583206
49.75,0.15202124,0.00795144,0.12321522,0.11367066,0.0243573,0,0.11543784,0,0.00530802,0.01456644,0.01373088,0.00296862,0.01429632,0,0,0.00355218,0,0.01970822,0.00526074,0,0.01470612,0.01282188,0.01796952,0.0156597,0.02669184,0,0,0,0.02604648,0.00346644,0,0.00040218,0,0,0,0.00448296,0.00329568,0,0.00564432,0,0.0017595,0,0.02289306,0,0.0216807,0,0,0.03195828,0,0,0,0.00362562,0.00422202,0.00036588,0,0.00029532,0,0,0.00123216,0,0,0,0.00021192,0,0.00576984,0.00030432,0,0,0.0003882,0,0.00251682,0,0,0,0,0.0004461,0.00974994,0,0.00034158,0,0,0,0.01742526,0,0,0,0.0075645,0,0,0,0,0,0.00070926,0,0.0004128,0,0,0,0,0,0.11889468
50,0.21496054,0.02242362,0.03711054,0.000441,0.01947258,0,0.01737702,0,0.00369822,0.01238088,0.0226878,0.00895332,0.00918912,0,0,0.02904222,0,0.04554876,0.0070539,0,0.0426753,0.02369784,0.01143402,0.04703448,0.05369124,0.00053268,0,0,0,0.00389658,0,0,0,0,0,0.0106899,0.00713802,0,0,0,0.00254358,0.00137958,0.01712328,0,0.05326626,0,0,0.04464564,0,0,0,0.00420186,0.00380316,0,0,0,0,0,0,0,0,0,0.00255402,0,0,0,0,0,0,0,0.00215538,0,0,0.00043014,0,0,0,0,0,0,0,0,0.02049972,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1962678
50.25,0.16888218,0.11413896,0.00744666,0.0003057,0.04789314,0.00726312,0.03668206,0,0.00400242,0.01552956,0.02248026,0.00634092,0.00782586,0.08135196,0,0.00064626,0.0070596,0.00858498,0.00446334,0.00038316,0.01555836,0.04467084,0.0217053,0.0144051,0.00900024,0,0,0.0009657,0,0.0059868,0,0,0,0,0,0.00685728,0.00457356,0,0,0.00877572,0.00256212,0,0.03318084,0,0.04102872,0,0,0.04540998,0,0.0140856,0.00032328,0.0040086,0.004284,0,0.0004188,0.00184044,0.00037932,0,0.00066456,0,0,0,0.00277086,0.0005601,0,0,0,0,0,0.00107226,0.00135846,0,0,0,0,0,0,0,0,0,0,0,0.0012879,0,0,0,0,0,0,0,0,0,0,0,0,0.0003732,0.00061968,0,0,0,0.16999224
50.5,0.164294,0.1996722,0.02686014,0.00544728,0.02525526,0,0.04080062,0,0,0.0124176,0.02431392,0.00516222,0.00611826,0.04078074,0,0,0,0.0337218,0.00478224,0.00030912,0.02770668,0.02765226,0.01032708,0.02765388,0.03490716,0.00029766,0.00030612,0.00035226,0,0.00782622,0,0.00031932,0,0,0,0.00301104,0.00388998,0,0,0,0.00135228,0.00063636,0.03314676,0,0.03972174,0,0,0.0346755,0,0.03638196,0,0.00411072,0.00390384,0.00031614,0.00040344,0.00030528,0.0002949,0,0,0,0,0,0.00164442,0,0.00027702,0.0002805,0,0,0.00049434,0,0.00160344,0,0.00034044,0,0,0.00029958,0,0,0.00047286,0,0.00073668,0,0,0.00035376,0,0,0,0,0,0.00092172,0,0,0,0,0.0003027,0.0041697,0,0,0,0,0.09866886
50.75,0.22776862,0.00641682,0.01296084,0.02356008,0.02815356,0,0.0147048,0,0,0.01370592,0.01268286,0.00488136,0.01291392,0,0,0,0,0.04334964,0.00463314,0,0.06375294,0.05044554,0.00885408,0.02612502,0.04632996,0,0,0,0,0.00559908,0,0.0004602,0,0,0,0.0030222,0.0029301,0,0.00505548,0.00922524,0.00187584,0,0.0554745,0,0.04344798,0,0,0.0404709,0,0.0438315,0,0.00401958,0.00449082,0.00036138,0,0.00036792,0,0,0,0,0,0,0.00064746,0,0,0.00065664,0,0,0.0003696,0,0.00150078,0,0.0004422,0,0,0.00039312,0,0,0.00126852,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00031164,0,0.00041616,0,0,0,0,0,0.17212206
51,0.1771287,0,0.01395492,0.00136752,0.03386514,0.0530346,0.0153489,0,0,0.01272066,0.02357916,0.01766274,0.00566766,0,0,0,0,0.03905064,0.0069756,0,0.0351675,0.0322383,0.0075831,0,0.04636056,0.00040842,0,0,0,0.0031782,0,0,0,0,0,0.01006956,0.00581214,0,0,0.02312838,0.00098982,0.00076602,0.03027072,0,0.04239738,0,0,0,0.00330882,0.03973272,0,0.0041718,0.00436686,0,0,0,0.00037038,0,0,0,0,0,0.0018339,0,0.01317174,0,0,0,0,0.00379368,0.00248868,0,0,0.0004485,0,0,0,0,0,0.0210927,0,0,0.01139136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25510252
51.25,0.18465972,0.00978984,0,0.00581958,0.01709832,0.20755908,0,0,0,0.01478538,0.02466342,0.0048876,0.00520164,0,0,0.00123738,0,0.04344414,0.00579822,0.00054684,0.0321033,0.03734958,0.0087957,0,0.02611056,0,0,0,0,0.00663918,0,0,0,0,0,0.00410172,0.00331824,0,0,0.02262078,0.00108522,0,0.05160702,0,0.0310008,0,0,0.0008133,0.00212346,0.04175076,0.00073392,0.00418788,0.0043266,0,0.00043302,0.00100866,0,0,0.00045408,0,0,0,0.00229134,0.01486362,0.00042084,0,0,0,0,0.00059634,0.00146544,0,0,0,0,0,0,0,0,0,0,0,0.0162615,0,0,0,0,0,0,0,0,0,0,0,0,0.0003828,0.00035628,0,0,0,0.1573069
51.5,0.14127804,0,0.00464592,0.00869772,0.03847098,0.32880492,0.00453396,0,0,0.02065896,0.01394598,0.00373182,0.00652596,0,0,0,0,0.03035808,0.00216054,0,0.02853462,0.05363634,0.00387072,0.0004533,0.03369054,0,0,0.00096246,0,0.0068484,0,0,0,0,0,0,0.00087672,0,0,0.01847808,0.00293826,0,0.02230374,0,0.03213858,0,0,0,0,0.03131838,0,0.0039669,0.00883482,0,0,0,0,0,0,0,0,0,0.00270354,0.01939524,0.0002853,0,0,0,0,0,0.00074826,0,0.0003669,0,0,0,0,0,0,0,0.0006213,0,0.00402672,0.00075774,0,0,0,0,0,0.0004065,0,0,0,0,0,0,0,0,0,0,0.11802376
51.75,0.14067792,0.02932254,0.00713106,0.02336472,0.02886432,0.31265464,0.00355548,0,0,0.01381038,0.01281186,0.00405804,0.01436754,0,0,0,0,0.02250024,0.00461982,0,0.03902994,0.00436062,0.00723228,0.00236484,0.02578734,0,0,0.00034518,0,0.00437958,0,0.00058122,0,0,0,0.00678462,0.00387096,0,0.00796326,0.02163108,0.00179898,0,0.03039228,0,0.02516802,0,0,0,0,0.02541024,0,0.00443004,0.00388878,0.00038034,0,0.0003702,0,0,0,0.00056652,0,0,0.00094044,0.01684068,0.00848022,0.00037692,0,0,0.00037854,0,0.00144786,0,0,0,0,0.0004473,0,0,0.0003651,0.0065988,0,0,0,0,0,0,0,0,0,0,0,0,0.00117252,0,0.00055548,0,0,0,0,0.00710232,0.12081894
52,0.1121724,0.00452976,0.01491312,0.009564,0.03000048,0.36167668,0.0030705,0,0.00156834,0.01357398,0.02150532,0.01016148,0.00703116,0,0,0.00231588,0,0.0426012,0.0023712,0,0.01332624,0.03824106,0,0,0.0259644,0.0003846,0,0,0,0.00399696,0,0,0,0,0,0.00821844,0.0042777,0,0,0.01663518,0.0042141,0.00081804,0.01769082,0,0.02607642,0,0,0,0.00220512,0.02678454,0,0.00491928,0.00427608,0,0,0,0.0003894,0,0,0,0,0,0.00101244,0.02014152,0,0,0,0,0,0,0.00067632,0,0,0.00063492,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0016893,0,0,0,0.14037162
52.25,0.0996462,0.01638036,0.05345058,0.0044742,0.02423808,0.25219198,0.0285636,0,0.00437028,0.01428336,0.01983936,0.0072879,0.00752964,0,0,0.00451092,0,0,0.0025908,0.00043368,0.0285345,0.0211911,0.00300642,0.03600372,0.01939542,0.00446256,0,0.00109608,0,0.00550104,0,0,0,0,0,0.0042753,0.00229788,0,0,0.01205334,0.00219006,0,0.02335362,0,0.03987732,0,0,0.00038058,0.00194508,0.01576362,0.00048324,0.00385122,0.0046677,0,0.00047838,0.00101832,0,0,0.00082956,0,0,0,0.00245292,0.01195524,0,0,0,0.04696404,0,0.00093198,0.00073134,0,0,0,0,0,0,0,0,0,0,0,0.00882618,0,0,0,0,0,0,0,0,0,0,0,0,0.00037614,0.0022668,0,0,0,0.15304836
52.5,0.13146552,0.04409206,0.0193398,0.00963558,0.0193029,0.25132608,0.015,0,0.00157668,0.01208616,0.01414626,0.0041268,0.00649032,0.02991378,0,0.0017595,0,0.0500406,0.00765516,0.0003156,0.02445438,0.04037334,0.02075352,0.01088136,0.02496696,0.0054447,0.00029856,0,0,0.00438714,0,0.00049458,0,0,0,0,0.00298572,0,0,0.00411882,0.00180924,0.00040278,0.02067984,0,0.02397426,0,0,0,0,0.02482482,0,0.00496518,0.00498204,0.00049236,0.00052542,0.0004044,0.00029232,0,0,0,0,0,0.00053526,0.0154218,0.00028308,0.00046908,0,0,0.0004071,0.00517728,0.00227604,0,0.00036426,0,0,0.0004773,0,0,0.0005049,0,0.0006954,0,0.02361402,0.00035262,0,0,0,0,0,0.00102468,0,0,0,0,0.00076824,0.00029328,0,0,0,0,0.10655112
52.75,0.1212519,0.0117638,0.00434808,0.02883408,0.01278836,0.39965976,0.00149916,0,0,0.01399908,0.02286198,0.00614364,0.01425762,0,0,0,0,0.02462418,0.00481908,0,0.04949436,0.0317028,0.0092202,0,0.04997736,0,0,0.00036042,0,0.00374322,0,0.00038934,0,0,0,0.00697218,0.00425184,0,0.00562188,0.0099573,0.00060252,0,0.02059458,0,0.0294048,0,0,0,0,0.04910838,0,0.00433098,0.00389238,0.00037758,0,0.00130752,0,0,0,0,0,0,0.00085554,0.02866122,0,0.00042054,0,0,0.00045456,0.00324558,0.00144684,0,0.00094248,0,0,0.00040362,0,0,0.000387,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00035136,0,0,0,0,0,0,0,0.0146709
53,0.11636748,0.0023034,0.04345776,0.01568754,0.04682764,0.29910456,0.02662776,0,0.00314454,0.01219788,0.02469966,0.0158595,0.00858792,0,0,0.00343074,0,0.03971226,0.00791148,0,0.03456456,0.0396651,0.00940944,0,0.03854658,0.00039966,0,0,0,0.00496608,0,0,0,0,0,0.00803532,0.00562254,0,0,0.01146546,0.0068193,0.00067506,0,0,0.0345768,0,0,0.00040476,0,0.07167408,0,0.0044538,0.00391464,0,0,0,0.00037974,0,0,0,0,0,0.00231384,0.01970508,0,0,0,0,0,0,0.00291438,0,0,0.00062712,0,0,0,0,0,0,0,0,0,0,0,0,0.01728756,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01565898
53.25,0.1191528,0,0,0.01520028,0.0571224,0.36479748,0,0,0,0.01766568,0.00496638,0.00495852,0.01054836,0,0,0.00078156,0,0.03646998,0.00210378,0.00041136,0.04708716,0.04071906,0.00296292,0,0.04249062,0,0,0,0,0.00353808,0,0,0,0,0,0.00176322,0.00138066,0,0.00755466,0.02090796,0.00424284,0,0,0,0.03961012,0,0,0.00036336,0.0020109,0.04268508,0.00103014,0.00421842,0.00462558,0,0.00038514,0.0016107,0,0,0.00027276,0.0052758,0,0,0.0093045,0.02425188,0.0008835,0,0,0,0,0.00033828,0.00069468,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00598584,0,0,0,0,0,0.00037332,0.0003405,0,0,0,0.04891374
53.5,0.09389988,0.00967446,0.00384822,0.03167292,0.04320888,0.27572226,0.00502374,0,0,0.02888916,0.02130156,0.0046716,0.01057052,0,0,0,0,0.0223332,0.00441768,0,0.01766154,0.02647332,0.0073479,0.0004851,0.0243954,0,0,0.00128562,0,0.0046719,0,0,0,0,0,0.00467118,0.00295272,0,0.0362853,0.00874356,0.00141672,0,0.01381608,0,0.0250478,0,0,0,0,0.01845348,0,0.00462678,0.00771384,0,0,0,0,0,0,0.01095978,0,0,0.00655938,0.02344512,0,0,0,0,0,0,0.00146016,0,0.00035448,0,0,0,0,0.04636302,0,0,0.00052914,0,0,0.00074442,0,0,0,0,0,0.01440948,0,0,0.00055464,0,0.0004005,0,0,0,0,0,0.13293756
53.75,0.07159692,0.01231608,0.05461998,0.07608588,0.0356415,0.2060232,0.03464172,0,0,0.01610532,0.02428368,0.00503502,0.01458772,0,0,0,0,0.01970712,0.0053346,0,0.01901406,0.02179542,0.00342852,0,0.02244216,0,0,0,0.02636076,0.00634182,0,0.00037338,0,0,0,0.00604308,0.0038487,0,0.01336062,0.00858906,0.00353208,0,0.02152188,0,0.02971836,0,0,0,0,0.02203872,0.00052632,0.00645936,0.0055905,0.00041496,0,0.00034692,0,0,0,0,0,0,0.01240176,0.02208132,0.00928476,0.00029994,0,0,0.00031932,0,0.00164526,0,0,0,0,0.00039846,0,0.0636801,0.00125514,0.00800538,0,0,0.06847944,0,0,0,0,0,0,0,0,0,0.00033528,0,0,0,0,0,0,0,0.01408842
54,0.09521556,0.03701328,0.02933856,0.04564608,0.0376398,0.34370914,0.02481846,0,0,0.01595718,0.028875,0.00742836,0.00702954,0,0,0,0,0.0443892,0.00462366,0,0.04129476,0.02835318,0.00954906,0,0.03778686,0.00039348,0,0.00095964,0,0.0089838,0,0,0,0,0,0.005253,0.00373698,0,0.0057351,0.0159228,0.00251148,0.00067404,0,0,0.01621992,0,0,0,0,0.04060782,0,0.00494478,0.004083,0,0,0,0.00040422,0,0,0,0,0,0.00846,0.02121552,0,0,0,0,0,0,0.00155244,0,0,0.00043938,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01923492
54.25,0.05917842,0,0,0.00641292,0.00076596,0.24444436,0,0,0,0.01302762,0.01377378,0.0068205,0.00686634,0,0,0.00068646,0,0.03136752,0.00454458,0.00041166,0.02702154,0.03145116,0.00597078,0,0.02072988,0,0,0.00038064,0.04448328,0.00409662,0,0,0,0,0.08112936,0.00136842,0.00258726,0.33443616,0,0.01237362,0,0,0,0,0,0,0,0.00043992,0,0.01735866,0.00028902,0.0049014,0.00417948,0,0.00037668,0.0010491,0,0,0.00067938,0,0,0,0.00015882,0.00587262,0.00027516,0,0,0,0,0.00081948,0.00149568,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00039516,0,0,0,0,0,0.00039708,0.00112362,0,0,0,0.0058599
54.5,0.03899118,0,0,0.00546294,0.00092148,0.17676076,0,0,0,0.01417992,0.01706706,0.00344676,0.0119991,0,0,0,0,0,0.0045402,0.00032196,0.01014306,0.0097356,0.0079551,0.00035406,0.01562046,0.00039954,0.0004245,0,0.18618954,0.00386898,0,0.00042558,0,0,0.19695354,0,0.00189816,0.23558484,0.0033552,0,0,0.00049212,0.00275532,0,0,0,0,0,0,0.01805796,0,0.0041424,0.00423102,0.00041742,0.0005337,0.00041274,0.00039432,0,0,0,0,0,0.00017166,0.0083097,0,0.00027966,0,0,0.00043062,0,0.00144594,0,0.00036744,0,0,0.00030342,0,0,0.0005238,0,0.00069252,0,0,0.00036672,0,0,0,0,0,0.00053898,0,0,0,0,0.00115848,0.00029772,0,0,0,0,0.00707682
54.75,0.03443004,0.00521544,0.0063453,0.02114082,0.02730534,0.17662128,0.00732804,0,0,0.0132921,0.0130593,0.00622176,0.00737496,0,0,0,0,0.0094479,0.00458868,0,0.0083226,0.00519138,0.00343218,0,0.01200528,0,0,0,0.17165682,0.00871074,0,0.00055524,0,0,0.30523744,0.0110199,0.00537408,0.0125454,0.00154614,0.00383466,0.000789,0,0.00101304,0,0,0,0,0,0,0.01656636,0,0.00407694,0.00373788,0.00041076,0,0.00030492,0,0,0,0,0,0,0.00437766,0.01104414,0.0103161,0.00031458,0,0,0.00040278,0.00247032,0.001431,0,0.00041412,0,0,0.0004452,0,0,0.00034026,0.00361566,0,0,0,0,0,0,0,0,0,0,0,0,0.00035574,0,0,0,0,0,0,0,0.05577072
55,0.06921072,0.00196248,0,0.00573126,0.01151346,0.23262498,0,0,0,0.01466748,0.02275728,0.0162993,0.00866322,0,0,0.00052722,0,0.01935156,0.0076908,0,0.03059088,0.05371008,0.0074133,0.0055053,0.0241257,0.00041262,0,0.0011703,0.02299056,0.00664092,0,0,0,0,0.00807464,0.00737298,0.00511866,0,0.01016916,0.01363314,0.00014268,0.0013761,0.00742758,0,0,0,0,0.00040476,0,0.0152253,0,0.004671,0.00511044,0,0,0,0.00121926,0,0,0,0,0,0.00566538,0.01304064,0,0,0,0,0,0,0.00220254,0,0,0.0004497,0,0,0,0.07677114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25836548
55.25,0.0142233,0.0243615,0,0.00335736,0.01969128,0.12557946,0,0,0.0005841,0.01439034,0.01055874,0.0051144,0.00596904,0,0,0.0007488,0.00075198,0.0292464,0.00526026,0.00041772,0.01167672,0,0.0075642,0,0.01151964,0,0,0,0.07708572,0.0052329,0,0,0,0,0,0.00144186,0.00231048,0,0.00991476,0,0.0002946,0,0.0207831,0,0,0,0,0.00033072,0.00221814,0.01608636,0.00083778,0.00585486,0.0043104,0,0.00112134,0.00155556,0,0,0.00028926,0,0,0,0.00304194,0.00924492,0.00068388,0,0,0,0,0.00035514,0.00143346,0,0,0,0,0,0,0.22313658,0,0.02191752,0,0,0.19711092,0.00039654,0,0,0,0,0,0.00039396,0,0,0,0,0,0.00036618,0.00037002,0,0,0,0.10086586
55.5,0.09150864,0.02189898,0,0.01301844,0.01681074,0.46538626,0,0,0,0.01323834,0.01641684,0.0034407,0.01510332,0,0,0,0,0.03571332,0.00218466,0,0.0536835,0.03960534,0.005178,0.00051252,0.05108358,0,0,0.00043608,0.00904248,0.00545904,0,0,0,0,0,0.00313422,0.00196212,0,0.00360126,0.0104514,0.0004818,0,0,0,0,0,0,0,0,0.0532239,0,0.00425112,0.00385206,0,0,0,0,0,0,0,0,0,0.0030657,0.03228492,0,0,0,0,0,0,0.00074922,0,0.0003798,0,0,0,0,0.0096312,0,0,0.0004239,0,0,0.00037092,0,0,0,0,0,0,0,0,0.00038778,0,0.00041748,0,0,0,0,0,0.01161042
55.75,0.08738592,0.01289934,0.00851796,0.02919708,0.05340234,0.2808161,0.00819276,0,0,0.01951938,0.02342802,0.00508278,0.00806802,0.01469892,0,0,0,0.05441202,0.01078398,0,0.05901804,0.0601392,0,0,0.05529558,0,0,0,0,0.0049509,0,0.00037272,0,0,0,0.00609264,0.00462914,0,0,0.01233576,0.00415512,0,0.00805152,0,0.02790552,0,0,0,0,0.0564645,0,0.00539622,0.00778884,0.00039276,0,0.00033042,0,0,0,0,0,0,0.01099392,0.0182745,0.00984294,0.00059622,0,0,0.00037452,0,0.00352302,0,0,0,0,0.00065112,0,0,0.00035112,0.00962412,0,0,0,0,0,0,0,0,0,0,0,0,0.00035124,0,0,0,0,0,0,0,0.01569378
56,0.05592612,0.06240636,0.03216786,0.00464838,0.04804482,0,0.03009678,0,0.00169638,0.01354932,0.04452654,0.00960258,0.01309794,0.0199602,0,0.0036141,0,0.11427786,0.03242358,0,0.11340042,0.11436666,0.00476364,0.00516342,0,0.00041364,0,0,0,0.00839766,0,0,0,0.0045552,0,0.00573144,0.01379806,0,0,0,0.00475584,0.00083556,0.00130482,0,0.05291406,0,0,0,0.00212964,0.10955316,0,0.00413022,0.00414864,0,0,0,0.00042282,0,0,0,0,0,0.00788478,0,0,0,0,0.00790104,0,0,0.01120104,0,0,0.0004338,0,0,0,0,0,0,0,0,0,0,0,0,0.01395384,0,0,0,0,0,0,0,0,0,0.0022326,0,0,0,0.01956918
56.25,0.05854692,0,0.0623271,0.06661086,0.03275916,0,0.04180954,0,0.01025202,0.01201206,0.02798814,0.0407349,0.01096794,0,0,0.00369414,0.00512286,0.14057046,0.0099678,0.00039222,0.1572138,0.16196844,0,0.00328998,0,0.0052383,0,0,0,0.00291144,0,0,0,0,0,0.0043263,0.00501678,0,0,0,0.00137838,0,0,0,0.00736194,0,0,0.02633688,0,0.05286792,0.00051678,0.0032241,0.00538728,0,0.00036156,0.00107658,0,0,0.00075666,0,0.00415842,0,0.00096456,0,0.00028296,0,0,0,0,0.00122184,0.00310368,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01850052,0,0,0.0005079,0,0,0,0,0,0.00036264,0.0007218,0,0,0,0.00718644
56.5,0.0621486,0.0182097,0.2107614,0.19766832,0.01122636,0,0.14352248,0,0.0042543,0.01161696,0.01513842,0.0033624,0.01339794,0,0,0.00327546,0,0,0,0.0003003,0.11678868,0.12550686,0.00042438,0.0004869,0,0.00621342,0.000297,0.0016173,0,0.00105642,0,0.00402858,0,0,0,0.00253566,0.0009705,0,0.00344484,0.00050556,0.0000965,0.00048486,0.01859382,0,0,0,0,0,0,0,0,0.00339876,0.00409278,0.00041682,0.00054,0.00032184,0.000297,0,0,0,0,0,0.00055872,0,0,0.00045426,0,0,0.00031314,0,0,0,0.00120114,0,0,0.00052962,0,0,0.00031866,0,0.00092526,0,0,0.0003807,0,0,0,0,0,0.00039672,0,0,0,0,0.0007986,0.00029832,0,0,0,0,0.00682374
